ID,名医,资料来源,西医病名,中医病名,证候,临床表现,治法,方名,组成,主治,加减,用法用量,论治经验,方解,备注
816,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.49

",慢性荨麻疹,,,,固卫御风,宁荨丸（二号）,生黄芪 310 克 防风 250 克 炒白术 250 克 桂枝 310 克 白芍 310 克 生姜 150 克 甘草 150 克 大枣 310 克,,,,,,
817,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.50

",银屑病进行期,,,,清热解毒,土茯苓丸 ,土茯苓 310 克 白藓皮 125 克 山豆根 250 克 草河车 250 克 黄药子 125 克 夏枯草250克 ,,,,,,
818,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.51

",银屑病静止期,,,,清热解毒$散风软坚,山白萆丸,山豆根 9 0克 白藓皮 9 0克 草河车 9 0克 夏枯草 45 克 鱼腥草 9 0克 炒三棱 45 克 炒莪术 45 克 王不留行 45 克 大青叶 45 克,,,,,,
819,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.52

",皮肤瘙痒症$神经性皮炎$脂溢性皮炎,,,,润肤止痒,止痒丸 ,生地 310 克 元参 9 0克 当归 9 0克 红花 9 0克 茜草 9 0克 白芍 9 0克 苦参 9 0克 苍耳子 9 0克 白蒺藜 9 0克,,,,,,
820,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.53

",脂溢性脱发,,,,养血消风,生发一号,生熟地（各） 9 0克 当归 9 0克 白芍 6 0克 女贞子 3 0克 菟丝子 3 0克 羌活 3 0克 木瓜 3 0克,,,,,本方生熟地、当归、白芍养血滋阴；菟丝子、女贞子滋肝益肾；羌活、木瓜祛风止痒。用于血虚风燥，头皮屑多发痒，头发稀落花流水之证。,
821,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.54

",斑秃,,,,滋肝益肾$凉血消风,生发二号,干地黄 60 克 山药 6 0克 枸杞子 6 0克 女贞子 6 0克 桑椹子 6 0克 神曲 3 0克 蚕砂 3 0克,,,,,本方均为滋肝益肾之品，佐以蚕砂祛风恐其久服滋助工伤胃，故用神曲助动，使其补而不滞。用于因七情（忧、思、恐、惊）而伤肝肾，致风从内生，头发突然脱落之证。,
822,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.55

",青少年白发$斑秃,,,,凉血清热$滋肝益肾,乌发丸,当归 9 0克 黑芝麻 9 0克 女贞子 6 0克 旱莲草 6 0克 桑椹子 6 0克 侧柏叶 6 0克,,,,,当归养血；黑芝麻滋肝肾、乌须发；女贞子、旱莲草、桑椹子、侧柏叶滋肾；清血热。用于青少年由于血热所致的白发、斑秃，舌质红绛之证。,
823,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.56

",痈$疽$无名肿毒$肿瘤,,,,消肿软坚,内消丸 ,炙山甲片末 250 克 炙全虫末 125 克 炙蜈蚣60克（研末） 9 0克 斑蝥末 3 0克,,,,,,
824,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.57

",痰核$瘿瘤$阴疽$,,,,内消肿核,追龙丸 ,斑蝥（炒干研极细末）60克,,,,,,
825,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痰核$阴疽$瘿瘤$,,,,内消肿核,头号虚痰丸,斑蟊末30克 炮山甲250克（研末） ,,,,,,
826,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疽$流注$脓毒症$败血症,疔疮走黄,,,活血祛瘀$消散肿毒,黎峒丹,（1）牛黄3克 麝香3克  梅花冰片3克 （2）炙乳没、大黄、参三七、儿茶、天竹黄、血竭各9克  山羊血15克  （3）月黄3克用豆腐制过 ,,,,,,
827,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",肺脓疡$钩虫病,肺痈$脱力黄病,,,补血,脱力丸,针砂（铁屑）适量  大枣肉（去核）120克 ,,,,,,
828,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",胎毒$婴幼儿湿疹,胎敛疮,,,清化解毒,头号化毒丹,红升丹（红粉）1.5克 水银3克  大枣肉10枚,,,,,,
829,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",胎毒$婴幼儿湿疹,胎敛疮$头面热毒$疖肿$大便干秘,,,清化解毒,二号化毒丹 ,牛黄15克 轻粉3克,,,,,,
830,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",婴幼儿湿疹,胎敛疮,,,清化解毒,西黄化毒丹 ,牛黄15克 琥珀末30克,,,,,,
831,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疽$肿毒$肿瘤,,,,清热解毒$消肿化坚,犀黄丸 ,乳香30克  没药30克  牛黄0.9克 麝香4.5克,,,,,,
832,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疽$疖肿$疮毒,,,,活血散痈$消肿软坚,活血消炎丸,炙乳香180克  炙没药180克  牛黄4.5克  菖蒲膏22.5克 ,,,,,,
833,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疽$肿毒$肿瘤,,,,活血解毒$消肿止痛,醒消丸 ,炙乳香 3 0克 炙乳没 3 0克 雄精 15 克 麝香 4 . 5 克,,,,,,
834,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疽$肿毒$肿瘤,,,,解毒消肿$活血止痛,活血解毒丸,乳香、没药（各）30克醋炙  菖蒲膏3.6克  蜈蚣6克  雄黄15克,,,,,,
835,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",瘰疠$痰核$肿瘤,,,,消痰软坚$活血止痛,小金丹,白胶香 炙草乌 五灵脂 地龙 木鳖子肉各45克 炙乳香 炙没药 当归各22.5克 麝香9克  墨灰3.6克,,,,,,
836,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",荨麻疹$湿疹$急性银屑病$皮肤瘙痒,,,,泻火清热$消风止痒,防风通圣丸,防风 芥穗 麻黄 薄荷 当归 川芎 赤芍 白芷 大黄 芒硝 栀子 黄芩 连翘 生石膏 滑石 桔梗 甘草 ,,,,,,
837,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",湿疹$丹毒,,,,利湿清热,龙胆泻肝丸,生地 龙胆草 泽泻 柴胡各180克 栀子 当归 黄芩 木通 车前子 甘草各90克,,,,,,
838,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",湿疹$丹毒,,,,清热燥湿,二妙丸,苍术500克  黄柏500克,,,,,,
839,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痤疮$酒皶鼻,,,,破血化瘀$软坚散结,大黄蟅虫丸,大黄 75 克 蟅虫 3 0克 虻虫 6 0克 水蛭 6 0克 蛴螬 6 0克 生地 31 0克 桃仁 6 0克 杏仁 6 0克 黄芩 6 0克 赤芍 125 克 甘草 9 0克 干漆 3 0克（煅）,,,,,,
840,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",痈$疖$疮毒,,,,清热解毒,栀子金花丸,当归 3 0克 白芍 3 0克 白术 3 0克 茯苓 3 0克 丹皮 45 克 炒栀子 45 克 甘草 3 0克 ,,,,,,
841,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",黄褐斑,,,,舒肝解郁$调和气血,加味逍遥丸,当归 3 0克 白芍 3 0克 白术 3 0克 茯苓 3 0克 丹皮 45 克 炒栀子 45 克 甘草 3 0克 ,,,,,,
842,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",血栓闭塞性脉管炎$雷诺氏征$网状青斑,,,,温经通络$回阳散寒,阳和丸 ,肉桂 12 克 白芥子 30 克 炮姜 12 克 熟附子 12 克,,,,,,
843,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",脂溢性皮炎,白屑风,,,润肌止痒,祛风换肌丸 ,大胡麻 苍术 牛膝 石菖蒲 苦参 首乌 花粉 威灵仙各60克  当归 川芎 甘草各30克,,,,,,
844,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",鹅掌风$手掌干裂,,,,养血滋阴润燥,祛风地黄丸,生熟地（各）125克 牛膝 白蒺藜各90克 知母 黄柏  枸杞子各60克  菟丝子 独活各30克 ,,,,,,
845,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",疮疖$肿毒,,,,清热解毒$消肿止痛,小败毒膏,大黄 150 克 赤芍 150 克 黄柏 150 克 蒲公英 310 克 陈皮 125 克 白芷 9 0克 花粉 9 0克 乳香 30 克 当归 30 克 银花 30 克 木鳖子 30 克 甘草 30 克 ,,,,,,
846,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",,,,,（一方）健脾燥湿$（二方）养血润燥,苍术膏,（一方）苍术1000克。（二方）苍术1000克 当归90克 白藓皮60克,,,,,,
847,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",慢性湿疹$皲裂性湿疹,,,,收湿止痒,湿毒膏,青黛 150 克 黄柏末 310 克 煅石膏末 310 克 炉甘石末 180 克 五倍子末 9 0克,,,,,,
848,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.59

",婴幼儿湿疹$亚急性湿疹,,,,收湿止痒,湿疹膏 ,青黛 60 克 黄柏末 60 克 氧化锌 620 克 煅石膏末 620 克 麻油 620 克 凡士林 9 30克 ,,,,,,
849,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.60

",亚急性湿疹$慢性湿疹,,,,收湿止痒,皮湿二膏,密陀僧末930克  地榆末460克 凡士林2800克 ,,,,,,
850,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.61

",湿疹,,,,收湿止痒,五石膏,青黛 9 克 黄柏末 9 克 枯矾 9 克 蛤粉 6 0克 炉甘石 6 0克 煅石膏 9 0克 滑石 12 克 凡士林 37 0克 麻油 25 0克 ,,,,,,
851,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.62

",慢性湿疹,,,,薄肤$止痒,薄肤膏,密陀僧末 62 0克 白芨末 18 0克 轻粉 125 克 枯矾 3 0克 凡士林 187 0克,,,,,,
852,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.63

",慢性阴囊湿疹$神经性皮炎,,,,薄肤$止痒,五倍子膏,五倍子末 31 0克 黄柏末 9 0克 轻粉 6 0克,,,,,,
853,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.58

",慢性阴囊湿疹$皲裂性湿疹,,,,,狼毒膏 ,狼毒 槟榔 川椒 蛇床子 大枫子仁 硫黄 五倍子各90克  朴硝90克  黄蜡250克  猪胆汁10个 麻油1300毫升,,,,,,
854,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.59

",慢性湿疹,,,,收湿止痒,皮脂膏,青黛 6 克 黄柏末 6 克 煅石膏 6 0克 烟胶 6 0克,,,,,,
855,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.60

",慢性湿疹,湿疮,,,收湿止痒,利肤膏,用麻油调成油膏,,,,,,
856,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.61

",皮肤皲裂,,,,润肌止痒,玉黄膏,当归 3 0克 白芷 9 克 姜黄 9 0克 甘草 3 0克  轻粉 6 克 冰片 6 克 蜂白蜡 9 0～125克 ,,,,,,
857,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.62

",脂溢性皮炎$神经性皮炎,,,,润肤止痒,祛湿膏,祛湿散460克  玉黄膏1560克,,,,,,
858,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.63

",神经性皮炎$脂溢性皮炎,,,,润肌止痒,新五玉膏,祛湿散1560克 硫黄末150克  五倍子末150克 铅粉150克 玉黄膏2200～2500克,,,,,,
859,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.64

",神经性皮炎$脂溢性皮炎,,,,润肌止痒,皮癣膏,黄柏 白芷 轻粉各25克  煅石膏 蛤粉 五倍子各30克 硫黄 雄黄 铜绿 章丹各15克  枯矾 胆矾各6克,,,,,,
860,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.65

",脂溢性皮炎,面游风,,,,摩风膏,麻黄 3 0克 羌活 6 0克 升麻 12 克 防风 12 克 当归 9 克 白芨 6 克 白檀香 6 克 香油 31 0克 黄蜡15克,,,,,,
861,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.66

",银屑病,牛皮癣,,,润肌止痒,红粉膏,红粉（研末）6克  玉黄膏30克 ,,,,,,
862,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.67

",银屑病$手癣$手足皲裂,,,,润肤止痒,红油膏,红信250克 棉子油2500克  黄蜡250～500克,,,,,,
863,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.68

",黄癣$白癣,头癣 ,,,杀虫灭菌,苦楝子膏 ,苦楝子60克,,,,,,
864,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.69

",黄癣$白癣,头癣,,,杀虫灭菌,秃疮膏,紫草 6 0克 百部 125 克 麻油 37 0克 朴硝 5 0克 硫黄末 15 克 樟脑 6 克 黄蜡 6 0克,,,,,,
865,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.70

",头癣,,,,灭菌止痒,月黄膏,川椒 9 克 藤黄末 25 克 黄蜡 6 克 白蜡 6 克 麻油 3 0克,,,,,,
866,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.71

",酒皶鼻$粉刺$黄褐斑,,,,润肌消斑,去斑膏,大枫子仁 杏仁 核桃仁 红粉 樟脑各30克,,,,,,
867,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.72

",鸡眼$寻常疣,,,,腐蚀,水晶膏,糯米100克  15%苛性钾液250毫升,,,,,,
868,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.73

",水火烫伤$烧伤,,,,清火解毒$收敛,烫伤膏,生大黄末 3 0克 地榆末 6 0克 麻油 50 0毫升 黄蜡 6 0克,,,,,,
869,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.74

",疮疖$肿毒$痈$丹毒$带状疱疹,,,,清热消肿,玉露膏,秋芙蓉叶（干后研细末）60克 凡士林310克,,,,,,
870,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.75

",疮疖$肿毒$痈$丹毒$带状疱疹,,,,清热消肿,金黄膏,金黄散60克 凡士林310克,,,,,,
871,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.76

",肿毒,,,,清热解毒$消肿,四黄膏,黄连 黄芩 土大黄 黄柏 芙蓉叶 泽兰叶  各30克,,,,,,
872,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.77

",溃疡面$臁疮,,,,生肌长皮,玉红膏,当归 6 0克 甘草 35 克 白芷 15 克 紫草 9 克 血竭 12 克 轻粉 12 克 麻油 50 0毫升 白蜡 6 0克,,,,,,
873,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.78

",干性皮脂溢$手足皲裂症,头皮白屑风,,,润肌止痒,润肌膏,香油125克 奶酥油60克 当归15克 紫草3克 黄蜡15克,,,,,,
874,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.79

",疔疮$疖肿,,,,拔毒溃破,疔疖膏 ,银朱 15 克 章丹 15 克 轻粉 4 . 5 克 嫩松香 125 克 蓖麻油 30 克 凡士林 18 克  ,,,,,,
875,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.80

",疔$疮$疖$毛囊炎,鳝贡头,,,提毒拔脓,红千捶膏,嫩松香 500 克 银朱 105 克 蓖麻子肉 300 克 炙乳香 、  36 克 麝香 2 . 4 克 ,,,,,,
876,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.81

",穿掘性毛囊炎,鳝贡头,,,拔毒提脓,绿千捶膏,土木鳖子（去壳）5个 嫩松香 125 克 铜绿（研细） 3 克 乳香 6 克 没药 6 克 蓖麻子（去壳） 21 克 巴豆仁 15 克 杏仁 3 克 ,,,,,,
877,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.82

",疖肿$毛囊炎$瘢痕疙瘩$神经性皮炎,,,,提脓拔毒$消肿软坚,独角莲膏（市售成药）,（1）独角莲  皂角刺 白芷 防已 银花 连翘  生南星 刺猬皮 山甲片  当归 海桐皮 苏木 海带 大麻仁 豨莶草各45克  干蟾3个 (2) 乳香、没药各35克  血余 45 克,,,,,,
878,朱仁康,"中国中医研究院广安门医院.朱仁康临床经验集,北京：人民卫生出版社，2005.83

",湿疹$过敏性皮炎,,,,收湿止痒$消炎退肿,青白散,青黛 30 克 海螵蛸末 9 0克 煅石膏末 370 克 冰片 3 克,,,,,,
